time,users,rps,p95,p99,avg_lat,threshold
398,30.0,13.5,3750.0,3950.0,1563.7515659781047,2.0 (Aggressive)
399,30.0,10.549999999999999,3800.0,3950.0,1561.672548868793,2.0 (Aggressive)
400,30.0,10.4,3850.0,4050.0,1559.9855550894745,2.0 (Aggressive)
401,30.0,9.35,6300.0,6500.0,1558.2005372491574,2.0 (Aggressive)
402,30.0,9.35,6300.0,8500.0,1558.7348074850477,2.0 (Aggressive)
403,30.0,9.3,8800.0,9000.0,1569.3275714413367,2.0 (Aggressive)
404,30.0,9.450000000000001,8800.0,9000.0,1584.302751280086,2.0 (Aggressive)
405,30.0,9.75,9300.0,9500.0,1603.1021683877798,2.0 (Aggressive)
406,30.0,9.65,9300.0,10000.0,1601.4335814883784,2.0 (Aggressive)
407,30.0,9.850000000000001,9300.0,10000.0,1598.2066564008014,2.0 (Aggressive)
408,30.0,10.05,9250.0,10000.0,1594.910711755625,2.0 (Aggressive)
409,30.0,10.05,9200.0,10000.0,1591.82802638585,2.0 (Aggressive)
410,30.0,10.25,9150.0,9750.0,1588.8137040557845,2.0 (Aggressive)
411,30.0,11.950000000000001,9150.0,9750.0,1587.082221689607,2.0 (Aggressive)
412,30.0,11.8,9100.0,9750.0,1584.7177441497638,2.0 (Aggressive)
413,30.0,11.75,9100.0,9750.0,1584.4757773296394,2.0 (Aggressive)
414,30.0,11.65,9100.0,9750.0,1590.22141111653,2.0 (Aggressive)
415,30.0,11.700000000000001,5200.0,9900.0,1601.24250662945,2.0 (Aggressive)
416,30.0,11.65,5500.0,9900.0,1605.2818038086675,2.0 (Aggressive)
417,30.0,10.95,5500.0,9900.0,1601.263343564824,2.0 (Aggressive)
418,30.0,10.85,5450.0,6000.0,1597.8905555457786,2.0 (Aggressive)
419,30.0,11.5,5450.0,6000.0,1593.3568025906388,2.0 (Aggressive)
420,30.0,11.85,5450.0,6000.0,1589.3119988088274,2.0 (Aggressive)
421,25.0,12.6,5450.0,6000.0,1586.7979741455324,2.0 (Aggressive)
422,15.0,13.299999999999999,5450.0,6000.0,1585.1964349605407,2.0 (Aggressive)
423,6.0,14.049999999999999,5500.0,6000.0,1584.7254414218319,2.0 (Aggressive)
424,2.0,14.6,5550.0,6000.0,1584.2544601770128,2.0 (Aggressive)
425,2.0,14.6,5450.0,6000.0,1584.2544601770128,2.0 (Aggressive)
426,2.0,12.05,1700.0,3300.0,1584.3057084651941,2.0 (Aggressive)
427,2.0,11.8,1900.0,3300.0,1584.3292328597336,2.0 (Aggressive)
428,2.0,10.15,3150.0,3300.0,1583.901782338799,2.0 (Aggressive)
429,2.0,7.699999999999999,3100.0,3250.0,1583.2250582003014,2.0 (Aggressive)
430,2.0,6.65,2850.0,3200.0,1582.5916274239648,2.0 (Aggressive)
431,2.0,4.9,2505.0,2505.0,1582.1973673828547,2.0 (Aggressive)
432,2.0,3.65,2465.0,2465.0,1581.2823341936928,2.0 (Aggressive)
433,2.0,2.1500000000000004,2465.0,2465.0,1580.6287700690177,2.0 (Aggressive)
434,2.0,1.35,2465.0,2465.0,1579.9261785252197,2.0 (Aggressive)
435,2.0,1.2,2465.0,2465.0,1579.462595157699,2.0 (Aggressive)
436,2.0,1.25,2465.0,2465.0,1578.5567504276119,2.0 (Aggressive)
437,2.0,1.3,485.0,485.0,1577.8775982009129,2.0 (Aggressive)
438,2.0,1.4,485.0,485.0,1577.2116087416364,2.0 (Aggressive)
439,2.0,1.4,485.0,485.0,1576.752729919654,2.0 (Aggressive)
440,2.0,1.45,485.0,485.0,1576.0697080952773,2.0 (Aggressive)
441,2.0,1.5,435.0,435.0,1575.2285170890345,2.0 (Aggressive)
442,2.0,1.4,435.0,435.0,1574.545668210864,2.0 (Aggressive)
443,2.0,1.4,510.0,510.0,1540.4022654564342,2.0 (Aggressive)
444,2.0,1.4,430.0,430.0,1573.9095016440756,2.0 (Aggressive)
445,2.0,1.55,515.0,515.0,1573.0917291482,2.0 (Aggressive)
446,2.0,1.55,515.0,515.0,1572.1856280687448,2.0 (Aggressive)
447,2.0,1.5,515.0,515.0,1571.9500681675647,2.0 (Aggressive)
448,2.0,1.5,515.0,515.0,1571.295128398343,2.0 (Aggressive)
449,2.0,1.55,515.0,515.0,1570.4131319139249,2.0 (Aggressive)
450,2.0,1.55,515.0,515.0,1569.985233116393,2.0 (Aggressive)
451,2.0,1.4,495.0,495.0,1569.3466159731968,2.0 (Aggressive)
452,2.0,1.45,520.0,520.0,1568.7048284150183,2.0 (Aggressive)
453,2.0,1.5,520.0,520.0,1568.0418877433349,2.0 (Aggressive)
454,2.0,1.5,450.0,450.0,1567.8261645176212,2.0 (Aggressive)
455,2.0,1.4,450.0,450.0,1567.401455396314,2.0 (Aggressive)
456,2.0,1.4,450.0,450.0,1567.401455396314,2.0 (Aggressive)
457,2.0,1.45,450.0,450.0,1566.7510555903073,2.0 (Aggressive)
458,2.0,1.45,450.0,450.0,1566.5342619181865,2.0 (Aggressive)
459,2.0,1.4,450.0,450.0,1566.111890863438,2.0 (Aggressive)
460,2.0,1.45,425.0,425.0,1565.90634567613,2.0 (Aggressive)
461,2.0,1.45,390.0,390.0,1565.6988179996943,2.0 (Aggressive)
462,2.0,1.0,4585.0,4585.0,1567.7119986939933,2.0 (Aggressive)
463,2.0,0.85,4580.0,4580.0,1567.0178451003806,2.0 (Aggressive)
464,2.0,0.8,4580.0,4580.0,1566.5765667561293,2.0 (Aggressive)
465,2.0,0.9,4580.0,4580.0,1566.1536530540457,2.0 (Aggressive)
466,2.0,0.85,4580.0,4580.0,1565.7297559268345,2.0 (Aggressive)
467,2.0,0.85,4580.0,4580.0,1565.5150639557178,2.0 (Aggressive)
468,2.0,0.85,4580.0,4580.0,1565.5150639557178,2.0 (Aggressive)
469,2.0,0.95,4580.0,4580.0,1566.38087661897,2.0 (Aggressive)
470,2.0,0.95,4575.0,4575.0,1566.13975513144,2.0 (Aggressive)
471,2.0,0.95,2175.0,2175.0,1565.8994959737565,2.0 (Aggressive)
472,2.0,0.95,2175.0,2175.0,1565.8994959737565,2.0 (Aggressive)
473,2.0,0.95,2175.0,2175.0,1565.8994959737565,2.0 (Aggressive)
474,2.0,0.95,2170.0,2170.0,1565.8994959737565,2.0 (Aggressive)
475,2.0,0.95,2160.0,2160.0,1565.8994959737565,2.0 (Aggressive)
476,2.0,0.55,6300.0,6300.0,1568.348421880281,2.0 (Aggressive)
0,0.0,0.0,,,0.0,4.0 (Balanced)
1,2.0,0.0,0.0,0.0,406.43439849372953,4.0 (Balanced)
2,2.0,0.0,433.3333333333333,433.3333333333333,400.58503733275256,4.0 (Balanced)
3,2.0,1.0,433.3333333333333,433.3333333333333,332.72274142752093,4.0 (Balanced)
4,2.0,1.0,433.3333333333333,433.3333333333333,325.88624722686495,4.0 (Balanced)
5,2.0,0.7777776666666667,433.3333333333333,433.3333333333333,322.65174260828644,4.0 (Balanced)
6,2.0,0.8333333333333334,433.3333333333333,433.3333333333333,321.61225877741043,4.0 (Balanced)
7,2.0,1.0666666666666667,1550.0,1550.0,690.9679251424899,4.0 (Balanced)
8,2.0,1.0555556666666666,1570.0,1570.0,603.5016552777961,4.0 (Balanced)
9,2.0,1.031746,1570.0,1570.0,602.5313900373433,4.0 (Balanced)
10,2.0,1.031746,1570.0,1570.0,602.9148273609786,4.0 (Balanced)
11,2.0,1.037037,1596.6666666666667,1596.6666666666667,613.5232983517698,4.0 (Balanced)
12,2.0,1.037037,1596.6666666666667,1596.6666666666667,613.5232983517698,4.0 (Balanced)
13,2.0,0.8888889999999999,3796.6666666666665,3796.6666666666665,860.5251644326027,4.0 (Balanced)
14,2.0,0.8888889999999999,3796.6666666666665,3796.6666666666665,832.5989078482195,4.0 (Balanced)
15,2.0,0.8555556666666666,3796.6666666666665,3796.6666666666665,815.9652845222187,4.0 (Balanced)
16,2.0,0.7000000000000001,5896.666666666667,5896.666666666667,1298.8783238170145,4.0 (Balanced)
17,2.0,0.7333333333333334,5930.0,5930.0,1342.646858937317,4.0 (Balanced)
18,2.0,0.6333333333333334,5930.0,5930.0,1219.1286620329747,4.0 (Balanced)
19,2.0,0.6333333333333334,5930.0,5930.0,1218.1267297207596,4.0 (Balanced)
20,2.0,0.6333333333333334,5930.0,5930.0,1216.1504299891524,4.0 (Balanced)
21,2.0,0.6666666666666666,5930.0,5930.0,1214.9149963406264,4.0 (Balanced)
22,2.0,0.6333333333333334,5906.666666666667,5906.666666666667,1214.1879996607474,4.0 (Balanced)
23,2.0,0.7000000000000001,5906.666666666667,5906.666666666667,1212.8963133926463,4.0 (Balanced)
24,2.0,0.6666666666666666,5890.0,5890.0,1212.2603224290785,4.0 (Balanced)
25,2.0,0.7333333333333334,2646.6666666666665,2646.6666666666665,1211.573877369725,4.0 (Balanced)
26,2.0,0.9,4873.333333333333,4873.333333333333,1327.8636965511075,4.0 (Balanced)
27,2.0,0.8333333333333334,2570.0,2570.0,1327.0449120651845,4.0 (Balanced)
28,2.0,0.7999999999999999,3470.0,3470.0,1445.4061252332974,4.0 (Balanced)
29,2.0,0.7666666666666666,3470.0,3470.0,1413.1840707653998,4.0 (Balanced)
30,2.0,0.7000000000000001,3473.3333333333335,3473.3333333333335,1358.580673745725,4.0 (Balanced)
31,2.0,0.95,5055.0,5055.0,1076.3393740555991,4.0 (Balanced)
32,2.0,0.7666666666666666,3473.3333333333335,3473.3333333333335,1291.2544285510028,4.0 (Balanced)
33,2.0,0.8333333333333334,3473.3333333333335,3473.3333333333335,1273.1289283166932,4.0 (Balanced)
34,2.0,0.9333333333333332,3473.3333333333335,3473.3333333333335,1240.0201118543425,4.0 (Balanced)
35,2.0,0.8333333333333334,8370.0,8370.0,1772.0815273279104,4.0 (Balanced)
36,2.0,0.8333333333333334,8370.0,8370.0,1657.3659028346983,4.0 (Balanced)
37,2.0,0.9333333333333332,5226.666666666667,5226.666666666667,1622.7322407343333,4.0 (Balanced)
38,2.0,0.7333333333333334,7490.0,7490.0,1618.8081134984077,4.0 (Balanced)
39,2.0,0.7333333333333334,7490.0,7490.0,1595.7250134467495,4.0 (Balanced)
40,2.0,0.7333333333333334,7490.0,7490.0,1595.7250134467495,4.0 (Balanced)
41,2.0,0.6999999999999998,7490.0,7490.0,1575.2154789708163,4.0 (Balanced)
42,2.0,0.7000000000000001,7490.0,7490.0,1556.8190282875528,4.0 (Balanced)
43,2.0,0.7333333333333334,7490.0,7490.0,1546.8198129167456,4.0 (Balanced)
44,2.0,0.7999999999999999,2700.0,2700.0,1531.9771342612394,4.0 (Balanced)
45,2.0,0.7999999999999999,2706.6666666666665,2706.6666666666665,1524.7577579705546,4.0 (Balanced)
46,2.0,0.9,2693.3333333333335,2693.3333333333335,1510.5452485890771,4.0 (Balanced)
47,2.0,1.0999999999999999,5063.333333333333,5063.333333333333,1644.9510077880307,4.0 (Balanced)
48,2.0,1.0666666666666667,2816.6666666666665,2816.6666666666665,1555.2000440404756,4.0 (Balanced)
49,2.0,1.0999999999999999,2816.6666666666665,2816.6666666666665,1544.6688297876851,4.0 (Balanced)
50,2.0,1.1333333333333333,2880.0,2880.0,1470.7806577419688,4.0 (Balanced)
51,2.0,1.1666666666666667,2956.6666666666665,2956.6666666666665,1401.8202408618563,4.0 (Balanced)
52,2.0,1.0999999999999999,2956.6666666666665,2956.6666666666665,1342.7142970225761,4.0 (Balanced)
53,2.0,1.1666666666666667,2956.6666666666665,2956.6666666666665,1309.434015590433,4.0 (Balanced)
54,2.0,1.2,2956.6666666666665,2956.6666666666665,1276.2352082984946,4.0 (Balanced)
55,2.0,1.3333333333333333,2956.6666666666665,2956.6666666666665,1250.6619804480154,4.0 (Balanced)
56,2.0,1.3666666666666665,533.3333333333334,533.3333333333334,1206.9410195569778,4.0 (Balanced)
57,2.0,1.3666666666666665,533.3333333333334,533.3333333333334,1182.087866404604,4.0 (Balanced)
58,2.0,1.4000000000000001,586.6666666666666,586.6666666666666,1148.3038670441679,4.0 (Balanced)
59,2.0,1.5333333333333332,586.6666666666666,586.6666666666666,1111.4896556670867,4.0 (Balanced)
60,2.0,1.4666666666666668,463.3333333333333,463.3333333333333,1078.7961785667114,4.0 (Balanced)
61,2.6666666666666665,1.4666666666666668,506.6666666666667,506.6666666666667,1060.4222244798564,4.0 (Balanced)
62,3.0,1.5333333333333332,506.6666666666667,506.6666666666667,1019.7789833810871,4.0 (Balanced)
63,3.0,1.5,506.6666666666667,506.6666666666667,982.759385883477,4.0 (Balanced)
64,3.0,1.6333333333333335,506.6666666666667,506.6666666666667,966.4472357841963,4.0 (Balanced)
65,3.0,1.6666666666666667,506.6666666666667,506.6666666666667,940.2766557453342,4.0 (Balanced)
66,3.0,1.7333333333333334,553.3333333333334,553.3333333333334,927.4971180419566,4.0 (Balanced)
67,3.0,1.8333333333333333,483.3333333333333,483.3333333333333,897.9338634459849,4.0 (Balanced)
68,3.0,1.8333333333333333,483.3333333333333,483.3333333333333,883.4647463581738,4.0 (Balanced)
69,3.0,1.8666666666666665,463.3333333333333,483.3333333333333,870.141464413933,4.0 (Balanced)
70,3.6666666666666665,1.9666666666666668,463.3333333333333,466.6666666666667,859.3914134742581,4.0 (Balanced)
71,4.0,1.9333333333333333,466.6666666666667,473.3333333333333,844.7445104765328,4.0 (Balanced)
72,4.0,1.9666666666666668,473.3333333333333,523.3333333333334,831.9951227338165,4.0 (Balanced)
73,4.0,1.8333333333333333,1156.6666666666667,1206.6666666666667,826.3894846309599,4.0 (Balanced)
74,4.0,1.7333333333333334,1156.6666666666667,1206.6666666666667,816.6050723388053,4.0 (Balanced)
75,4.0,1.6666666666666667,3126.6666666666665,3140.0,867.5541144691779,4.0 (Balanced)
76,4.0,1.4333333333333333,4803.333333333333,4816.666666666667,899.401631527648,4.0 (Balanced)
77,4.0,1.3666666666666665,4803.333333333333,4816.666666666667,888.8802477974481,4.0 (Balanced)
78,4.0,1.3333333333333333,5670.0,5683.333333333333,910.3130955905475,4.0 (Balanced)
79,4.0,1.4333333333333333,5670.0,5683.333333333333,898.2737349951867,4.0 (Balanced)
80,4.666666666666667,1.4000000000000001,5670.0,5683.333333333333,887.4797770924641,4.0 (Balanced)
81,5.0,1.4333333333333333,5623.333333333333,5670.0,882.529177001497,4.0 (Balanced)
82,5.0,1.4333333333333333,5660.0,5670.0,877.910283089784,4.0 (Balanced)
83,5.0,1.4666666666666666,5660.0,5670.0,868.342805745725,4.0 (Balanced)
84,5.0,1.4666666666666668,5670.0,5686.666666666667,887.8577636087942,4.0 (Balanced)
85,5.0,1.2333333333333334,5670.0,5686.666666666667,950.0148113965273,4.0 (Balanced)
86,5.0,1.2333333333333334,5686.666666666667,5686.666666666667,939.9776654064718,4.0 (Balanced)
87,5.0,1.3,6586.666666666667,6586.666666666667,963.1817310367702,4.0 (Balanced)
88,5.0,1.2666666666666666,6586.666666666667,6586.666666666667,954.5260140102379,4.0 (Balanced)
89,5.0,1.4000000000000001,5686.666666666667,6586.666666666667,946.1092601499449,4.0 (Balanced)
90,5.666666666666667,1.5333333333333332,5686.666666666667,6586.666666666667,937.4486658108253,4.0 (Balanced)
91,6.0,1.5333333333333332,4520.0,5420.0,925.7446552022394,4.0 (Balanced)
92,6.0,0.9666666666666668,7100.0,8000.0,949.8272511401452,4.0 (Balanced)
93,6.0,0.9,7466.666666666667,8366.666666666666,997.8269853609669,4.0 (Balanced)
94,6.0,0.9,4896.666666666667,8366.666666666666,1040.321219548483,4.0 (Balanced)
95,6.0,0.8333333333333334,8696.666666666666,12166.666666666666,1073.2760512438324,4.0 (Balanced)
96,6.0,0.9333333333333332,9296.666666666666,9363.333333333334,1141.227483301894,4.0 (Balanced)
97,6.0,1.3999999999999997,10666.666666666666,10733.333333333334,1142.1804218461616,4.0 (Balanced)
98,6.0,1.4333333333333333,10666.666666666666,10733.333333333334,1122.597246043498,4.0 (Balanced)
99,6.0,1.5,11433.333333333334,11500.0,1127.2918109551117,4.0 (Balanced)
100,6.666666666666667,1.5,11800.0,11866.666666666666,1155.5440976123612,4.0 (Balanced)
101,7.0,1.5333333333333332,11133.333333333334,11866.666666666666,1150.4277006128643,4.0 (Balanced)
102,7.0,1.6666666666666667,11066.666666666666,11800.0,1147.436414965872,4.0 (Balanced)
103,7.0,2.1333333333333333,9333.333333333334,10033.333333333334,1159.8010225127996,4.0 (Balanced)
104,7.0,2.3000000000000003,10033.333333333334,15366.666666666666,1248.968924813441,4.0 (Balanced)
105,7.0,2.3000000000000003,15366.666666666666,15700.0,1321.0588214717993,4.0 (Balanced)
106,7.0,2.1,15366.666666666666,15700.0,1316.3881965541532,4.0 (Balanced)
107,7.0,2.1999999999999997,16733.333333333332,17066.666666666668,1349.7776261413517,4.0 (Balanced)
108,7.0,2.3,16666.666666666668,17066.666666666668,1338.5689325017004,4.0 (Balanced)
109,7.0,2.3,16733.333333333332,17133.333333333332,1351.6245282339703,4.0 (Balanced)
110,7.666666666666667,2.3666666666666667,16833.333333333332,17233.333333333332,1367.3799183274277,4.0 (Balanced)
111,8.0,2.5,16833.333333333332,21033.333333333332,1386.862684827445,4.0 (Balanced)
112,8.0,2.6666666666666665,16766.666666666668,21033.333333333332,1369.5586289423138,4.0 (Balanced)
113,8.0,2.9,16766.666666666668,21033.333333333332,1344.9120698193544,4.0 (Balanced)
114,8.0,3.1,5766.666666666667,21033.333333333332,1323.5022961457128,4.0 (Balanced)
115,8.0,3.533333333333333,6933.333333333333,10933.333333333334,1340.3398579474488,4.0 (Balanced)
116,8.0,3.733333333333334,4633.333333333333,8600.0,1322.5019533985296,4.0 (Balanced)
117,8.0,3.766666666666667,4633.333333333333,8600.0,1302.5534713665327,4.0 (Balanced)
118,8.0,3.966666666666667,4800.0,8600.0,1292.9626991358252,4.0 (Balanced)
119,8.0,4.133333333333334,2236.6666666666665,8600.0,1281.504255754461,4.0 (Balanced)
120,8.666666666666666,4.333333333333333,2236.6666666666665,8600.0,1273.8121952497006,4.0 (Balanced)
121,9.0,4.366666666666666,2170.0,2250.0,1263.6674040286214,4.0 (Balanced)
122,9.0,4.433333333333334,2170.0,2250.0,1256.182358928581,4.0 (Balanced)
123,9.0,4.5,2170.0,2250.0,1246.8377516126448,4.0 (Balanced)
124,9.0,3.233333333333333,2636.6666666666665,2716.6666666666665,1246.8195891370276,4.0 (Balanced)
125,9.0,2.9666666666666663,5916.666666666667,5926.666666666667,1311.0186922320952,4.0 (Balanced)
126,9.0,2.9666666666666663,6150.0,6160.0,1375.704462837216,4.0 (Balanced)
127,9.0,2.8000000000000003,8986.666666666666,9003.333333333334,1437.9502948547458,4.0 (Balanced)
128,9.0,2.8333333333333335,8953.333333333334,9003.333333333334,1422.2766409556536,4.0 (Balanced)
129,9.0,2.966666666666667,8953.333333333334,9003.333333333334,1411.6784274081813,4.0 (Balanced)
130,9.666666666666666,3.1666666666666665,8970.0,9066.666666666666,1400.33472956919,4.0 (Balanced)
131,10.0,3.3333333333333335,8970.0,9066.666666666666,1389.4452586902564,4.0 (Balanced)
132,10.0,3.5666666666666664,8936.666666666666,9133.333333333334,1381.1438158768342,4.0 (Balanced)
133,10.0,3.9,9066.666666666666,9166.666666666666,1385.2128548256767,4.0 (Balanced)
134,10.0,4.066666666666666,9066.666666666666,9166.666666666666,1375.6735991521364,4.0 (Balanced)
135,10.0,4.066666666666666,6363.333333333333,6466.666666666667,1365.998393064777,4.0 (Balanced)
136,10.0,4.5,3996.6666666666665,4100.0,1353.8550090138413,4.0 (Balanced)
137,10.0,4.633333333333334,4030.0,4100.0,1345.855092642141,4.0 (Balanced)
138,10.0,4.666666666666667,4030.0,4100.0,1338.9370411270681,4.0 (Balanced)
139,10.0,4.766666666666667,2263.3333333333335,2333.3333333333335,1329.6393648135647,4.0 (Balanced)
140,10.666666666666666,4.666666666666667,2263.3333333333335,2333.3333333333335,1321.0487067000947,4.0 (Balanced)
141,11.0,4.533333333333334,3230.0,3333.3333333333335,1320.207001006999,4.0 (Balanced)
142,11.0,4.5,3296.6666666666665,3390.0,1331.2050522502607,4.0 (Balanced)
143,11.0,4.433333333333334,3696.6666666666665,3756.6666666666665,1329.5975364117696,4.0 (Balanced)
144,11.0,4.666666666666667,6296.666666666667,6423.333333333333,1436.2974772058371,4.0 (Balanced)
145,11.0,4.8,5990.0,6633.333333333333,1421.5423923863084,4.0 (Balanced)
146,11.0,4.933333333333334,5990.0,6633.333333333333,1418.0434870934878,4.0 (Balanced)
147,11.0,4.866666666666666,6533.333333333333,6633.333333333333,1413.6798239446634,4.0 (Balanced)
148,11.0,4.866666666666666,6566.666666666667,6633.333333333333,1413.6798239446634,4.0 (Balanced)
149,11.0,4.866666666666666,6566.666666666667,6633.333333333333,1413.6798239446634,4.0 (Balanced)
150,11.666666666666666,4.866666666666666,6566.666666666667,6633.333333333333,1413.6798239446634,4.0 (Balanced)
151,12.0,5.266666666666667,6633.333333333333,6633.333333333333,1414.4478923831546,4.0 (Balanced)
152,12.0,4.766666666666667,7666.666666666667,7733.333333333333,1428.7382711839546,4.0 (Balanced)
153,12.0,3.5666666666666664,8100.0,8133.333333333333,1447.5359407293302,4.0 (Balanced)
154,12.0,3.5666666666666664,5133.333333333333,5133.333333333333,1451.0068129873134,4.0 (Balanced)
155,12.0,2.8333333333333335,7466.666666666667,7466.666666666667,1487.8012600933698,4.0 (Balanced)
156,12.0,2.6333333333333333,7500.0,7533.333333333333,1528.988995544317,4.0 (Balanced)
157,12.0,2.4666666666666663,7500.0,7533.333333333333,1525.5095731605459,4.0 (Balanced)
158,12.0,1.9666666666666668,7500.0,7533.333333333333,1530.0972665432464,4.0 (Balanced)
159,12.0,2.1666666666666665,7500.0,7533.333333333333,1527.001084551789,4.0 (Balanced)
160,12.666666666666666,2.4333333333333336,7466.666666666667,7533.333333333333,1522.3532074025188,4.0 (Balanced)
161,13.0,2.1666666666666665,10133.333333333334,10200.0,1559.3746183286287,4.0 (Balanced)
162,13.0,2.466666666666667,10466.666666666666,10533.333333333334,1626.1219617251845,4.0 (Balanced)
163,13.0,2.6333333333333333,10466.666666666666,10533.333333333334,1683.1875135527368,4.0 (Balanced)
164,13.0,2.9,10800.0,10866.666666666666,1690.686246782251,4.0 (Balanced)
165,13.0,2.8333333333333335,7766.666666666667,16533.333333333332,1720.6386876812896,4.0 (Balanced)
166,13.0,3.033333333333333,7733.333333333333,13800.0,1715.3165557042967,4.0 (Balanced)
167,13.0,3.1666666666666665,9133.333333333334,15200.0,1735.7803891543278,4.0 (Balanced)
168,13.0,3.1666666666666665,11066.666666666666,17133.333333333332,1747.4446252523023,4.0 (Balanced)
169,13.0,3.266666666666667,11733.333333333334,17800.0,1786.4808928462553,4.0 (Balanced)
170,13.666666666666666,3.266666666666667,11733.333333333334,18133.333333333332,1822.261569128893,4.0 (Balanced)
171,14.0,3.8666666666666667,12033.333333333334,18100.0,1832.6440310005094,4.0 (Balanced)
172,14.0,4.266666666666667,12033.333333333334,18066.666666666668,1827.107316911163,4.0 (Balanced)
173,14.0,3.6333333333333333,12833.333333333334,19300.0,1828.6464535396283,4.0 (Balanced)
174,14.0,3.6333333333333333,18833.333333333332,19300.0,1850.1042533918153,4.0 (Balanced)
175,14.0,3.5,10033.333333333334,10500.0,1874.4085777275586,4.0 (Balanced)
176,14.0,3.4666666666666663,11433.333333333334,11800.0,1886.077891580712,4.0 (Balanced)
177,14.0,3.533333333333333,11733.333333333334,12166.666666666666,1911.1005085035324,4.0 (Balanced)
178,14.0,3.6333333333333333,11833.333333333334,12266.666666666666,1914.6074559879355,4.0 (Balanced)
179,14.0,3.733333333333333,7033.333333333333,12266.666666666666,1907.8241079182105,4.0 (Balanced)
180,14.666666666666666,4.0,7000.0,7233.333333333333,1904.2862811112857,4.0 (Balanced)
181,15.0,4.366666666666667,7000.0,7233.333333333333,1897.9779162066882,4.0 (Balanced)
182,15.0,4.6000000000000005,6966.666666666667,7166.666666666667,1892.6658737938599,4.0 (Balanced)
183,15.0,4.833333333333333,6900.0,7166.666666666667,1887.1453877680121,4.0 (Balanced)
184,15.0,5.433333333333334,6933.333333333333,7166.666666666667,1885.364655814523,4.0 (Balanced)
185,15.0,5.633333333333333,6933.333333333333,7166.666666666667,1879.0884476982812,4.0 (Balanced)
186,15.0,5.7,6933.333333333333,7166.666666666667,1872.7170551961342,4.0 (Balanced)
187,15.0,5.833333333333333,4400.0,7100.0,1870.9804816760088,4.0 (Balanced)
188,15.0,5.8999999999999995,4400.0,4600.0,1868.5493442966988,4.0 (Balanced)
189,15.0,6.066666666666666,4366.666666666667,4600.0,1866.6972580462161,4.0 (Balanced)
190,15.666666666666666,5.933333333333334,2166.6666666666665,2566.6666666666665,1865.2585543254943,4.0 (Balanced)
191,16.0,4.933333333333333,3266.6666666666665,3366.6666666666665,1876.4446436675407,4.0 (Balanced)
192,16.0,4.533333333333333,3300.0,3466.6666666666665,1882.3991100309806,4.0 (Balanced)
193,16.0,4.533333333333333,3333.3333333333335,3466.6666666666665,1879.688552847784,4.0 (Balanced)
194,16.0,6.6,3300.0,3500.0,1305.3584682005658,4.0 (Balanced)
195,16.0,4.566666666666666,3333.3333333333335,3466.6666666666665,1868.9913307772806,4.0 (Balanced)
196,16.0,4.766666666666667,3333.3333333333335,3466.6666666666665,1865.208997950486,4.0 (Balanced)
197,16.0,4.8,2290.0,2456.6666666666665,1864.0312773247642,4.0 (Balanced)
198,16.0,5.0,2290.0,2456.6666666666665,1862.3662414321607,4.0 (Balanced)
199,16.0,4.8999999999999995,2290.0,2456.6666666666665,1860.4355216541844,4.0 (Balanced)
200,16.333333333333332,4.866666666666666,2290.0,2456.6666666666665,1858.8968480019712,4.0 (Balanced)
201,17.0,4.933333333333333,2253.3333333333335,2386.6666666666665,1857.8956170513684,4.0 (Balanced)
202,17.0,4.8999999999999995,1120.0,1253.3333333333333,1856.217766828274,4.0 (Balanced)
203,17.0,4.733333333333333,1120.0,1253.3333333333333,1855.3689157622468,4.0 (Balanced)
204,17.0,4.333333333333333,3686.6666666666665,3820.0,1864.554539839737,4.0 (Balanced)
205,17.0,3.933333333333333,4966.666666666667,5100.0,1900.6231220903735,4.0 (Balanced)
206,17.0,3.5666666666666664,7800.0,7933.333333333333,1918.21726292555,4.0 (Balanced)
207,17.0,3.6999999999999997,7800.0,8033.333333333333,1912.2282407088162,4.0 (Balanced)
208,17.0,3.4333333333333336,7900.0,8566.666666666666,1914.3428895431025,4.0 (Balanced)
209,17.0,3.6666666666666665,7800.0,8566.666666666666,1911.4880424289397,4.0 (Balanced)
210,17.333333333333332,4.066666666666666,7800.0,8566.666666666666,1909.624239650909,4.0 (Balanced)
211,18.0,4.133333333333334,15100.0,15900.0,1978.8465184645077,4.0 (Balanced)
212,18.0,4.666666666666667,15100.0,15900.0,2111.8101691446655,4.0 (Balanced)
213,18.0,5.133333333333333,15100.0,15900.0,2146.4395290912207,4.0 (Balanced)
214,18.0,5.2,15000.0,15766.666666666666,2144.3913085778363,4.0 (Balanced)
215,18.0,5.633333333333333,12800.0,15766.666666666666,2140.833182722239,4.0 (Balanced)
216,18.0,5.866666666666667,12766.666666666666,15766.666666666666,2138.983337442052,4.0 (Balanced)
217,18.0,5.866666666666667,12800.0,13000.0,2136.768890735589,4.0 (Balanced)
218,18.0,6.099999999999999,12833.333333333334,13000.0,2170.985371453997,4.0 (Balanced)
219,18.0,5.366666666666667,13466.666666666666,13666.666666666666,2175.0591295411264,4.0 (Balanced)
220,18.333333333333332,5.033333333333333,13500.0,13633.333333333334,2174.758605390846,4.0 (Balanced)
221,19.0,4.766666666666667,13500.0,13633.333333333334,2173.816245236068,4.0 (Balanced)
222,19.0,4.6000000000000005,14766.666666666666,14933.333333333334,2179.1905386034314,4.0 (Balanced)
223,19.0,3.3333333333333335,14833.333333333334,16366.666666666666,2196.8536712024847,4.0 (Balanced)
